id_cliente,monto,fecha,id,nombre,ciudad
65.0,678.62,,65,Pedro,Querétaro
36.0,555.27,2021-05-26,36,Laura,Desconocida
49.0,126.92,2020-03-23,49,Carlos,CDMX
91.0,635.69,2023-12-16,91,Juan,Desconocida
60.0,588.01,2023-06-09,60,Elena,Monterrey
62.0,105.75,2022-01-13,62,Carlos,Mérida
47.0,440.1,2020-08-05,47,Carlos,Puebla
80.0,,2022-10-26,80,Luis,Monterrey
81.0,72.68,2020-08-25,81,Sofia,Desconocida
35.0,208.94,2023-05-27,35,Luis,Monterrey
87.0,929.26,2023-09-03,87,Miguel,León
63.0,794.57,2022-01-01,63,Maria,Tijuana
13.0,901.88,2020-03-14,13,Juan,Desconocida
82.0,66.56,2023-10-09,82,Juan,Desconocida
86.0,949.5,2021-06-22,86,Laura,Puebla
28.0,22.5,2023-11-09,28,Laura,Tijuana
64.0,586.93,2021-11-07,64,Laura,Querétaro
29.0,270.97,2022-07-26,29,Sofia,CDMX
44.0,689.6,,44,Elena,León
68.0,476.56,2023-11-20,68,Maria,CDMX
70.0,693.38,2023-10-05,70,Laura,Mérida
16.0,782.82,2021-10-23,16,Ana,Monterrey
34.0,310.29,2023-10-14,34,Sin nombre,CDMX
73.0,414.26,2021-07-18,73,Laura,Querétaro
43.0,683.05,2020-08-20,43,Elena,Tijuana
80.0,642.38,2020-05-05,80,Luis,Monterrey
88.0,87.22,2023-05-02,88,Pedro,Tijuana
64.0,728.49,2020-07-31,64,Laura,Querétaro
14.0,380.29,2023-12-21,14,Ana,Tijuana
95.0,284.44,2023-08-20,95,Sofia,Guadalajara
26.0,836.81,,26,Sin nombre,Querétaro
5.0,623.59,2021-10-17,5,Sofia,Mérida
42.0,851.74,,42,Sin nombre,CDMX
41.0,530.26,,41,Luis,Querétaro
34.0,166.46,2020-10-06,34,Sin nombre,CDMX
5.0,206.38,,5,Sofia,Mérida
44.0,72.13,2021-10-27,44,Elena,León
79.0,852.56,2020-09-06,79,Elena,Tijuana
49.0,788.79,2022-06-01,49,Carlos,CDMX
8.0,,2022-03-07,8,Luis,Mérida
41.0,987.55,2020-05-05,41,Luis,Querétaro
71.0,598.84,2020-03-20,71,Pedro,CDMX
63.0,332.48,2022-12-19,63,Maria,Tijuana
73.0,346.49,2020-02-06,73,Laura,Querétaro
36.0,433.29,2020-04-29,36,Laura,Desconocida
62.0,49.4,2021-06-29,62,Carlos,Mérida
47.0,601.5,2020-12-02,47,Carlos,Puebla
85.0,100.64,2021-02-18,85,Elena,Desconocida
18.0,974.61,2023-11-16,18,Sofia,León
16.0,399.52,2020-11-29,16,Ana,Monterrey
63.0,858.46,2022-11-07,63,Maria,Tijuana
47.0,539.02,2020-04-29,47,Carlos,Puebla
66.0,781.13,2023-10-15,66,Luis,Desconocida
50.0,113.04,2022-10-29,50,Laura,Mérida
6.0,933.88,2020-11-09,6,Juan,Guadalajara
58.0,974.97,2021-07-25,58,Pedro,Mérida
47.0,393.03,2021-03-09,47,Carlos,Puebla
95.0,420.87,2021-11-22,95,Sofia,Guadalajara
98.0,307.85,2020-06-08,98,Sofia,Tijuana
25.0,792.75,2023-05-03,25,Miguel,León
30.0,,2022-08-15,30,Luis,Monterrey
67.0,952.37,2020-05-02,67,Luis,Desconocida
91.0,377.38,2024-01-21,91,Juan,Desconocida
38.0,145.65,2021-10-14,38,Sofia,CDMX
96.0,150.83,2021-04-08,96,Maria,Puebla
52.0,21.41,2023-02-18,52,Sin nombre,Guadalajara
31.0,935.46,2020-02-07,31,Miguel,Monterrey
6.0,797.71,2022-10-05,6,Juan,Guadalajara
60.0,321.62,2022-12-20,60,Elena,Monterrey
85.0,490.45,2023-01-16,85,Elena,Desconocida
67.0,901.77,2020-09-26,67,Luis,Desconocida
31.0,96.28,2020-07-02,31,Miguel,Monterrey
46.0,612.04,2022-01-22,46,Juan,Puebla
2.0,841.99,2023-05-29,2,Miguel,Puebla
19.0,58.88,2021-11-03,19,Luis,León
100.0,845.69,2020-07-04,100,Elena,Querétaro
44.0,974.58,2022-07-05,44,Elena,León
85.0,,2021-10-11,85,Elena,Desconocida
21.0,16.88,2021-11-30,21,Ana,Tijuana
71.0,291.94,2020-08-23,71,Pedro,CDMX
36.0,361.18,2022-09-06,36,Laura,Desconocida
17.0,198.3,2021-04-09,17,Carlos,Puebla
10.0,103.28,2020-04-10,10,Pedro,Guadalajara
34.0,850.1,2020-05-24,34,Sin nombre,CDMX
18.0,441.33,,18,Sofia,León
2.0,948.94,2023-10-29,2,Miguel,Puebla
17.0,709.82,2020-01-31,17,Carlos,Puebla
100.0,740.78,2020-06-16,100,Elena,Querétaro
45.0,540.91,2020-12-11,45,Sin nombre,Querétaro
5.0,706.73,2020-02-28,5,Sofia,Mérida
38.0,824.8,2021-02-13,38,Sofia,CDMX
76.0,954.85,,76,Miguel,Guadalajara
48.0,694.35,2023-10-11,48,Miguel,León
23.0,19.54,2021-05-18,23,Juan,Mérida
21.0,848.0,2021-02-22,21,Ana,Tijuana
67.0,185.29,2022-01-30,67,Luis,Desconocida
97.0,684.77,2021-07-06,97,Juan,Querétaro
83.0,457.26,2020-11-23,83,Carlos,Querétaro
3.0,567.27,2022-03-01,3,Elena,Monterrey
91.0,532.12,2023-10-22,91,Juan,Desconocida
83.0,283.26,2024-01-10,83,Carlos,Querétaro
8.0,628.55,2021-01-17,8,Luis,Mérida
19.0,307.69,2020-07-27,19,Luis,León
88.0,413.0,2023-11-29,88,Pedro,Tijuana
38.0,611.73,,38,Sofia,CDMX
7.0,206.01,2021-03-19,7,Pedro,Tijuana
77.0,797.94,2021-04-13,77,Miguel,Desconocida
76.0,536.87,2021-08-28,76,Miguel,Guadalajara
84.0,301.54,2020-09-28,84,Laura,CDMX
73.0,215.72,2022-03-20,73,Laura,Querétaro
32.0,146.14,2023-10-30,32,Sin nombre,Tijuana
40.0,137.57,2020-03-13,40,Pedro,Monterrey
68.0,476.52,2023-11-08,68,Maria,CDMX
54.0,712.38,2022-12-23,54,Ana,Puebla
37.0,367.8,2022-12-20,37,Sin nombre,CDMX
44.0,710.72,2022-07-03,44,Elena,León
24.0,917.88,2021-07-02,24,Carlos,Desconocida
69.0,803.6,2020-04-07,69,Laura,León
1.0,506.88,2022-05-30,1,Pedro,Puebla
59.0,857.99,2020-02-08,59,Miguel,Monterrey
77.0,262.37,2020-06-29,77,Miguel,Desconocida
93.0,514.97,2021-11-03,93,Sofia,León
89.0,,2021-05-14,89,Pedro,Puebla
70.0,244.16,2021-07-02,70,Laura,Mérida
76.0,48.7,2020-07-16,76,Miguel,Guadalajara
7.0,64.55,2022-08-09,7,Pedro,Tijuana
47.0,134.68,2021-07-10,47,Carlos,Puebla
85.0,637.32,2022-03-21,85,Elena,Desconocida
54.0,218.21,2021-07-09,54,Ana,Puebla
8.0,159.03,2021-04-15,8,Luis,Mérida
53.0,127.81,2022-12-09,53,Juan,Querétaro
46.0,119.15,2020-11-08,46,Juan,Puebla
89.0,942.33,2023-11-08,89,Pedro,Puebla
5.0,801.94,2023-07-16,5,Sofia,Mérida
16.0,117.35,2023-07-28,16,Ana,Monterrey
8.0,358.36,2020-05-31,8,Luis,Mérida
70.0,363.49,2022-07-16,70,Laura,Mérida
48.0,448.05,2021-01-01,48,Miguel,León
61.0,313.43,2022-01-24,61,Elena,Puebla
74.0,433.48,2022-07-24,74,Ana,Desconocida
95.0,340.28,2023-12-13,95,Sofia,Guadalajara
22.0,405.93,2023-03-28,22,Ana,CDMX
32.0,975.43,2022-09-15,32,Sin nombre,Tijuana
75.0,180.58,2023-01-24,75,Pedro,León
56.0,869.93,2022-02-08,56,Laura,Guadalajara
93.0,913.14,2020-03-08,93,Sofia,León
64.0,637.93,2021-09-17,64,Laura,Querétaro
18.0,644.51,2022-08-13,18,Sofia,León
31.0,19.9,2022-09-06,31,Miguel,Monterrey
23.0,422.44,2024-01-25,23,Juan,Mérida
2.0,289.79,2021-09-08,2,Miguel,Puebla
20.0,73.95,2022-07-16,20,Juan,Guadalajara
9.0,58.05,2021-05-15,9,Ana,León
82.0,446.05,2020-08-24,82,Juan,Desconocida
99.0,311.5,2020-03-08,99,Maria,Tijuana
6.0,632.89,2022-03-09,6,Juan,Guadalajara
43.0,241.46,2023-03-18,43,Elena,Tijuana
69.0,939.29,2022-11-15,69,Laura,León
85.0,710.21,,85,Elena,Desconocida
54.0,6.53,2021-06-06,54,Ana,Puebla
57.0,,2023-02-19,57,Miguel,Monterrey
1.0,314.65,2023-08-26,1,Pedro,Puebla
6.0,16.86,2023-06-13,6,Juan,Guadalajara
80.0,585.66,2023-12-04,80,Luis,Monterrey
90.0,308.07,2023-06-18,90,Elena,CDMX
25.0,53.23,2023-05-05,25,Miguel,León
98.0,199.31,2020-01-22,98,Sofia,Tijuana
49.0,14.64,2023-11-20,49,Carlos,CDMX
86.0,,2020-04-26,86,Laura,Puebla
14.0,850.33,2023-11-24,14,Ana,Tijuana
38.0,609.87,2020-10-27,38,Sofia,CDMX
33.0,,2021-10-24,33,Sin nombre,Monterrey
87.0,519.3,2020-03-21,87,Miguel,León
35.0,32.39,2022-03-05,35,Luis,Monterrey
78.0,983.21,2022-11-05,78,Carlos,CDMX
32.0,812.8,,32,Sin nombre,Tijuana
88.0,653.67,2022-02-15,88,Pedro,Tijuana
96.0,419.87,2021-09-13,96,Maria,Puebla
9.0,958.05,2021-08-30,9,Ana,León
8.0,713.6,2023-10-04,8,Luis,Mérida
97.0,55.91,2021-08-20,97,Juan,Querétaro
7.0,613.92,2020-05-25,7,Pedro,Tijuana
32.0,205.03,2020-01-24,32,Sin nombre,Tijuana
46.0,539.47,2020-07-24,46,Juan,Puebla
76.0,,,76,Miguel,Guadalajara
61.0,285.94,2020-01-12,61,Elena,Puebla
57.0,713.93,2021-11-18,57,Miguel,Monterrey
28.0,136.97,2020-06-15,28,Laura,Tijuana
89.0,729.28,2023-10-29,89,Pedro,Puebla
14.0,161.18,2023-07-10,14,Ana,Tijuana
84.0,229.84,2023-05-05,84,Laura,CDMX
39.0,,2020-12-01,39,Maria,Tijuana
81.0,368.29,2022-12-05,81,Sofia,Desconocida
24.0,993.21,2023-03-19,24,Carlos,Desconocida
92.0,432.72,2023-11-20,92,Elena,Monterrey
9.0,18.25,2022-07-20,9,Ana,León
64.0,388.0,2022-11-15,64,Laura,Querétaro
81.0,930.48,2021-11-30,81,Sofia,Desconocida
49.0,,2022-03-13,49,Carlos,CDMX
46.0,750.48,2020-10-27,46,Juan,Puebla
6.0,275.8,2022-12-28,6,Juan,Guadalajara
36.0,109.8,2023-10-27,36,Laura,Desconocida
70.0,754.4,2020-06-21,70,Laura,Mérida
40.0,385.73,2023-05-07,40,Pedro,Monterrey
2.0,905.98,2020-05-29,2,Miguel,Puebla
74.0,160.51,2021-08-09,74,Ana,Desconocida
